"SETTLEMENT_PERIOD","halfhourlysolar","halfhourlywind","demand"
42,19.2465753424658,1455.11780821918,35009
42,19.2465753424658,1455.11780821918,33195
42,19.2465753424658,1455.11780821918,31694
42,19.2465753424658,1455.11780821918,32283
42,19.2465753424658,1455.11780821918,32522
42,19.2465753424658,1455.11780821918,30822
42,19.2465753424658,1455.11780821918,31824
42,19.2465753424658,1455.11780821918,28678
42,19.2465753424658,1455.11780821918,26806
42,19.2465753424658,1455.11780821918,29738
42,19.2465753424658,1455.11780821918,31795
42,19.2465753424658,1455.11780821918,28907
42,19.2465753424658,1455.11780821918,29403
42,19.2465753424658,1455.11780821918,32012
42,19.2465753424658,1455.11780821918,31473
42,19.2465753424658,1455.11780821918,29865
42,19.2465753424658,1455.11780821918,30040
42,19.2465753424658,1455.11780821918,33097
42,19.2465753424658,1455.11780821918,33165
42,19.2465753424658,1455.11780821918,32914
42,19.2465753424658,1455.11780821918,33575
42,19.2465753424658,1455.11780821918,33199
42,19.2465753424658,1455.11780821918,31464
42,19.2465753424658,1455.11780821918,31678
42,19.2465753424658,1455.11780821918,32876
42,19.2465753424658,1455.11780821918,31486
42,19.2465753424658,1455.11780821918,30236
42,19.2465753424658,1455.11780821918,30500
42,19.2465753424658,1455.11780821918,29289
42,19.2465753424658,1455.11780821918,29221
42,19.2465753424658,1455.11780821918,28934
42,19.2465753424658,1455.11780821918,33038
42,19.2465753424658,1455.11780821918,31453
42,19.2465753424658,1455.11780821918,32199
42,19.2465753424658,1455.11780821918,31486
42,19.2465753424658,1455.11780821918,30772
42,19.2465753424658,1455.11780821918,28881
42,19.2465753424658,1455.11780821918,30660
42,19.2465753424658,1455.11780821918,31409
42,19.2465753424658,1455.11780821918,30192
42,19.2465753424658,1455.11780821918,30673
42,19.2465753424658,1455.11780821918,29404
42,19.2465753424658,1455.11780821918,29499
42,19.2465753424658,1455.11780821918,27065
42,19.2465753424658,1455.11780821918,24626
42,19.2465753424658,1455.11780821918,29737
42,19.2465753424658,1455.11780821918,29471
42,19.2465753424658,1455.11780821918,28967
42,19.2465753424658,1455.11780821918,29318
42,19.2465753424658,1455.11780821918,28655
42,19.2465753424658,1455.11780821918,28794
42,19.2465753424658,1455.11780821918,25007
42,19.2465753424658,1455.11780821918,28239
42,19.2465753424658,1455.11780821918,32018
42,19.2465753424658,1455.11780821918,33475
42,19.2465753424658,1455.11780821918,29988
42,19.2465753424658,1455.11780821918,30568
42,19.2465753424658,1455.11780821918,28756
42,19.2465753424658,1455.11780821918,30144
42,19.2465753424658,1455.11780821918,31947
42,19.2465753424658,1455.11780821918,32313
42,19.2465753424658,1455.11780821918,31293
42,19.2465753424658,1455.11780821918,31818
42,19.2465753424658,1455.11780821918,30424
42,19.2465753424658,1455.11780821918,28182
42,19.2465753424658,1455.11780821918,28896
42,19.2465753424658,1455.11780821918,30407
42,19.2465753424658,1455.11780821918,30758
42,19.2465753424658,1455.11780821918,30498
42,19.2465753424658,1455.11780821918,30068
42,19.2465753424658,1455.11780821918,28338
42,19.2465753424658,1455.11780821918,25816
42,19.2465753424658,1455.11780821918,27128
42,19.2465753424658,1455.11780821918,29995
42,19.2465753424658,1455.11780821918,31083
42,19.2465753424658,1455.11780821918,30398
42,19.2465753424658,1455.11780821918,30856
42,19.2465753424658,1455.11780821918,28879
42,19.2465753424658,1455.11780821918,27769
42,19.2465753424658,1455.11780821918,26072
42,19.2465753424658,1455.11780821918,27380
42,19.2465753424658,1455.11780821918,30044
42,19.2465753424658,1455.11780821918,30230
42,19.2465753424658,1455.11780821918,30443
42,19.2465753424658,1455.11780821918,28966
42,19.2465753424658,1455.11780821918,26062
42,19.2465753424658,1455.11780821918,26709
42,19.2465753424658,1455.11780821918,27240
42,19.2465753424658,1455.11780821918,29057
42,19.2465753424658,1455.11780821918,29346
42,19.2465753424658,1455.11780821918,28771
42,19.2465753424658,1455.11780821918,28275
42,19.2465753424658,1455.11780821918,26209
42,19.2465753424658,1455.11780821918,27183
42,19.2465753424658,1455.11780821918,28930
42,19.2465753424658,1455.11780821918,28942
42,19.2465753424658,1455.11780821918,28453
42,19.2465753424658,1455.11780821918,27781
42,19.2465753424658,1455.11780821918,27304
42,19.2465753424658,1455.11780821918,26228
42,19.2465753424658,1455.11780821918,26202
42,19.2465753424658,1455.11780821918,28723
42,19.2465753424658,1455.11780821918,28780
42,19.2465753424658,1455.11780821918,28933
42,19.2465753424658,1455.11780821918,27563
42,19.2465753424658,1455.11780821918,26739
42,19.2465753424658,1455.11780821918,24218
42,19.2465753424658,1455.11780821918,23261
42,19.2465753424658,1455.11780821918,24588
42,19.2465753424658,1455.11780821918,26138
42,19.2465753424658,1455.11780821918,26311
42,19.2465753424658,1455.11780821918,27160
42,19.2465753424658,1455.11780821918,25311
42,19.2465753424658,1455.11780821918,23706
42,19.2465753424658,1455.11780821918,24602
42,19.2465753424658,1455.11780821918,26869
42,19.2465753424658,1455.11780821918,27234
42,19.2465753424658,1455.11780821918,26792
42,19.2465753424658,1455.11780821918,26858
42,19.2465753424658,1455.11780821918,25825
42,19.2465753424658,1455.11780821918,23308
42,19.2465753424658,1455.11780821918,24802
42,19.2465753424658,1455.11780821918,26973
42,19.2465753424658,1455.11780821918,26904
42,19.2465753424658,1455.11780821918,27495
42,19.2465753424658,1455.11780821918,27679
42,19.2465753424658,1455.11780821918,26258
42,19.2465753424658,1455.11780821918,24545
42,19.2465753424658,1455.11780821918,25219
42,19.2465753424658,1455.11780821918,27547
42,19.2465753424658,1455.11780821918,26960
42,19.2465753424658,1455.11780821918,26844
42,19.2465753424658,1455.11780821918,27590
42,19.2465753424658,1455.11780821918,25362
42,19.2465753424658,1455.11780821918,23510
42,19.2465753424658,1455.11780821918,24677
42,19.2465753424658,1455.11780821918,27870
42,19.2465753424658,1455.11780821918,27369
42,19.2465753424658,1455.11780821918,26803
42,19.2465753424658,1455.11780821918,27179
42,19.2465753424658,1455.11780821918,26122
42,19.2465753424658,1455.11780821918,23930
42,19.2465753424658,1455.11780821918,24805
42,19.2465753424658,1455.11780821918,27602
42,19.2465753424658,1455.11780821918,26321
42,19.2465753424658,1455.11780821918,26247
42,19.2465753424658,1455.11780821918,26806
42,19.2465753424658,1455.11780821918,26144
42,19.2465753424658,1455.11780821918,24357
42,19.2465753424658,1455.11780821918,23303
42,19.2465753424658,1455.11780821918,26935
42,19.2465753424658,1455.11780821918,26798
42,19.2465753424658,1455.11780821918,27331
42,19.2465753424658,1455.11780821918,27136
42,19.2465753424658,1455.11780821918,25945
42,19.2465753424658,1455.11780821918,24796
42,19.2465753424658,1455.11780821918,25478
42,19.2465753424658,1455.11780821918,27843
42,19.2465753424658,1455.11780821918,27522
42,19.2465753424658,1455.11780821918,27388
42,19.2465753424658,1455.11780821918,27116
42,19.2465753424658,1455.11780821918,25469
42,19.2465753424658,1455.11780821918,23656
42,19.2465753424658,1455.11780821918,23536
42,19.2465753424658,1455.11780821918,27034
42,19.2465753424658,1455.11780821918,26643
42,19.2465753424658,1455.11780821918,25250
42,19.2465753424658,1455.11780821918,25579
42,19.2465753424658,1455.11780821918,25014
42,19.2465753424658,1455.11780821918,24099
42,19.2465753424658,1455.11780821918,24291
42,19.2465753424658,1455.11780821918,26679
42,19.2465753424658,1455.11780821918,26520
42,19.2465753424658,1455.11780821918,26563
42,19.2465753424658,1455.11780821918,26368
42,19.2465753424658,1455.11780821918,23653
42,19.2465753424658,1455.11780821918,23276
42,19.2465753424658,1455.11780821918,23185
42,19.2465753424658,1455.11780821918,26280
42,19.2465753424658,1455.11780821918,26982
42,19.2465753424658,1455.11780821918,26271
42,19.2465753424658,1455.11780821918,26180
42,19.2465753424658,1455.11780821918,24987
42,19.2465753424658,1455.11780821918,25000
42,19.2465753424658,1455.11780821918,24701
42,19.2465753424658,1455.11780821918,26653
42,19.2465753424658,1455.11780821918,27610
42,19.2465753424658,1455.11780821918,28137
42,19.2465753424658,1455.11780821918,28383
42,19.2465753424658,1455.11780821918,27610
42,19.2465753424658,1455.11780821918,25538
42,19.2465753424658,1455.11780821918,25957
42,19.2465753424658,1455.11780821918,28130
42,19.2465753424658,1455.11780821918,28498
42,19.2465753424658,1455.11780821918,28961
42,19.2465753424658,1455.11780821918,27928
42,19.2465753424658,1455.11780821918,27443
42,19.2465753424658,1455.11780821918,25379
42,19.2465753424658,1455.11780821918,24963
42,19.2465753424658,1455.11780821918,26483
42,19.2465753424658,1455.11780821918,28721
42,19.2465753424658,1455.11780821918,29044
42,19.2465753424658,1455.11780821918,28930
42,19.2465753424658,1455.11780821918,27678
42,19.2465753424658,1455.11780821918,25315
42,19.2465753424658,1455.11780821918,26287
42,19.2465753424658,1455.11780821918,29211
42,19.2465753424658,1455.11780821918,28250
42,19.2465753424658,1455.11780821918,29097
42,19.2465753424658,1455.11780821918,28234
42,19.2465753424658,1455.11780821918,27406
42,19.2465753424658,1455.11780821918,25541
42,19.2465753424658,1455.11780821918,26691
42,19.2465753424658,1455.11780821918,28749
42,19.2465753424658,1455.11780821918,28576
42,19.2465753424658,1455.11780821918,28162
42,19.2465753424658,1455.11780821918,28358
42,19.2465753424658,1455.11780821918,27286
42,19.2465753424658,1455.11780821918,25801
42,19.2465753424658,1455.11780821918,26423
42,19.2465753424658,1455.11780821918,28625
42,19.2465753424658,1455.11780821918,28355
42,19.2465753424658,1455.11780821918,28102
42,19.2465753424658,1455.11780821918,29067
42,19.2465753424658,1455.11780821918,27577
42,19.2465753424658,1455.11780821918,25808
42,19.2465753424658,1455.11780821918,25461
42,19.2465753424658,1455.11780821918,28212
42,19.2465753424658,1455.11780821918,29079
42,19.2465753424658,1455.11780821918,29221
42,19.2465753424658,1455.11780821918,28614
42,19.2465753424658,1455.11780821918,27712
42,19.2465753424658,1455.11780821918,26726
42,19.2465753424658,1455.11780821918,26748
42,19.2465753424658,1455.11780821918,29800
42,19.2465753424658,1455.11780821918,28514
42,19.2465753424658,1455.11780821918,30369
42,19.2465753424658,1455.11780821918,29615
42,19.2465753424658,1455.11780821918,29309
42,19.2465753424658,1455.11780821918,27021
42,19.2465753424658,1455.11780821918,26877
42,19.2465753424658,1455.11780821918,30099
42,19.2465753424658,1455.11780821918,30136
42,19.2465753424658,1455.11780821918,30324
42,19.2465753424658,1455.11780821918,29070
42,19.2465753424658,1455.11780821918,29438
42,19.2465753424658,1455.11780821918,27165
42,19.2465753424658,1455.11780821918,27444
42,19.2465753424658,1455.11780821918,29828
42,19.2465753424658,1455.11780821918,28575
42,19.2465753424658,1455.11780821918,29178
42,19.2465753424658,1455.11780821918,30725
42,19.2465753424658,1455.11780821918,30368
42,19.2465753424658,1455.11780821918,26922
42,19.2465753424658,1455.11780821918,26688
42,19.2465753424658,1455.11780821918,30506
42,19.2465753424658,1455.11780821918,28556
42,19.2465753424658,1455.11780821918,27805
42,19.2465753424658,1455.11780821918,29277
42,19.2465753424658,1455.11780821918,28760
42,19.2465753424658,1455.11780821918,27608
42,19.2465753424658,1455.11780821918,27584
42,19.2465753424658,1455.11780821918,31521
42,19.2465753424658,1455.11780821918,32780
42,19.2465753424658,1455.11780821918,32160
42,19.2465753424658,1455.11780821918,33209
42,19.2465753424658,1455.11780821918,31294
42,19.2465753424658,1455.11780821918,26459
42,19.2465753424658,1455.11780821918,28986
42,19.2465753424658,1455.11780821918,31516
42,19.2465753424658,1455.11780821918,31483
42,19.2465753424658,1455.11780821918,32149
42,19.2465753424658,1455.11780821918,30924
42,19.2465753424658,1455.11780821918,28842
42,19.2465753424658,1455.11780821918,28478
42,19.2465753424658,1455.11780821918,29501
42,19.2465753424658,1455.11780821918,32292
42,19.2465753424658,1455.11780821918,31990
42,19.2465753424658,1455.11780821918,32217
42,19.2465753424658,1455.11780821918,31366
42,19.2465753424658,1455.11780821918,30725
42,19.2465753424658,1455.11780821918,28594
42,19.2465753424658,1455.11780821918,29883
42,19.2465753424658,1455.11780821918,35009
42,19.2465753424658,1455.11780821918,35042
42,19.2465753424658,1455.11780821918,34818
42,19.2465753424658,1455.11780821918,35012
42,19.2465753424658,1455.11780821918,31376
42,19.2465753424658,1455.11780821918,30497
42,19.2465753424658,1455.11780821918,33282
42,19.2465753424658,1455.11780821918,35088
42,19.2465753424658,1455.11780821918,31893
42,19.2465753424658,1455.11780821918,33549
42,19.2465753424658,1455.11780821918,36497
42,19.2465753424658,1455.11780821918,33842
42,19.2465753424658,1455.11780821918,30001
42,19.2465753424658,1455.11780821918,32867
42,19.2465753424658,1455.11780821918,34834
42,19.2465753424658,1455.11780821918,33827
42,19.2465753424658,1455.11780821918,34332
42,19.2465753424658,1455.11780821918,34763
42,19.2465753424658,1455.11780821918,33899
42,19.2465753424658,1455.11780821918,30152
42,19.2465753424658,1455.11780821918,28673
42,19.2465753424658,1455.11780821918,33467
42,19.2465753424658,1455.11780821918,32481
42,19.2465753424658,1455.11780821918,32730
42,19.2465753424658,1455.11780821918,33751
42,19.2465753424658,1455.11780821918,32349
42,19.2465753424658,1455.11780821918,30688
42,19.2465753424658,1455.11780821918,31449
42,19.2465753424658,1455.11780821918,34191
42,19.2465753424658,1455.11780821918,34716
42,19.2465753424658,1455.11780821918,33722
42,19.2465753424658,1455.11780821918,31568
42,19.2465753424658,1455.11780821918,28275
42,19.2465753424658,1455.11780821918,24256
42,19.2465753424658,1455.11780821918,27378
42,19.2465753424658,1455.11780821918,28544
42,19.2465753424658,1455.11780821918,29213
42,19.2465753424658,1455.11780821918,28054
42,19.2465753424658,1455.11780821918,27079
42,19.2465753424658,1455.11780821918,25433
43,2.09315068493151,1445.71232876712,29026
43,2.09315068493151,1445.71232876712,30844
43,2.09315068493151,1445.71232876712,29948
43,2.09315068493151,1445.71232876712,33101
43,2.09315068493151,1445.71232876712,33652
43,2.09315068493151,1445.71232876712,35016
43,2.09315068493151,1445.71232876712,35341
43,2.09315068493151,1445.71232876712,33629
43,2.09315068493151,1445.71232876712,32699
43,2.09315068493151,1445.71232876712,31503
43,2.09315068493151,1445.71232876712,29970
43,2.09315068493151,1445.71232876712,33322
43,2.09315068493151,1445.71232876712,32654
43,2.09315068493151,1445.71232876712,33114
43,2.09315068493151,1445.71232876712,32857
43,2.09315068493151,1445.71232876712,29478
43,2.09315068493151,1445.71232876712,29566
43,2.09315068493151,1445.71232876712,31178
43,2.09315068493151,1445.71232876712,29198
43,2.09315068493151,1445.71232876712,30035
43,2.09315068493151,1445.71232876712,31974
43,2.09315068493151,1445.71232876712,31739
43,2.09315068493151,1445.71232876712,31752
43,2.09315068493151,1445.71232876712,31697
43,2.09315068493151,1445.71232876712,33550
43,2.09315068493151,1445.71232876712,33085
43,2.09315068493151,1445.71232876712,32649
43,2.09315068493151,1445.71232876712,30168
43,2.09315068493151,1445.71232876712,30246
43,2.09315068493151,1445.71232876712,29169
43,2.09315068493151,1445.71232876712,31163
43,2.09315068493151,1445.71232876712,33372
43,2.09315068493151,1445.71232876712,30913
43,2.09315068493151,1445.71232876712,31807
43,2.09315068493151,1445.71232876712,31508
43,2.09315068493151,1445.71232876712,31187
43,2.09315068493151,1445.71232876712,28945
43,2.09315068493151,1445.71232876712,29920
43,2.09315068493151,1445.71232876712,34270
43,2.09315068493151,1445.71232876712,34570
43,2.09315068493151,1445.71232876712,35329
43,2.09315068493151,1445.71232876712,34925
43,2.09315068493151,1445.71232876712,33707
43,2.09315068493151,1445.71232876712,31800
43,2.09315068493151,1445.71232876712,30611
43,2.09315068493151,1445.71232876712,30759
43,2.09315068493151,1445.71232876712,31218
43,2.09315068493151,1445.71232876712,29277
43,2.09315068493151,1445.71232876712,30495
43,2.09315068493151,1445.71232876712,27457
43,2.09315068493151,1445.71232876712,25543
43,2.09315068493151,1445.71232876712,28629
43,2.09315068493151,1445.71232876712,30564
43,2.09315068493151,1445.71232876712,27362
43,2.09315068493151,1445.71232876712,28051
43,2.09315068493151,1445.71232876712,30761
43,2.09315068493151,1445.71232876712,30156
43,2.09315068493151,1445.71232876712,28857
43,2.09315068493151,1445.71232876712,28808
43,2.09315068493151,1445.71232876712,31418
43,2.09315068493151,1445.71232876712,32054
43,2.09315068493151,1445.71232876712,31653
43,2.09315068493151,1445.71232876712,31990
43,2.09315068493151,1445.71232876712,31871
43,2.09315068493151,1445.71232876712,30495
43,2.09315068493151,1445.71232876712,30505
43,2.09315068493151,1445.71232876712,31283
43,2.09315068493151,1445.71232876712,29762
43,2.09315068493151,1445.71232876712,28758
43,2.09315068493151,1445.71232876712,28935
43,2.09315068493151,1445.71232876712,27893
43,2.09315068493151,1445.71232876712,28188
43,2.09315068493151,1445.71232876712,27734
43,2.09315068493151,1445.71232876712,31968
43,2.09315068493151,1445.71232876712,30069
43,2.09315068493151,1445.71232876712,31037
43,2.09315068493151,1445.71232876712,29939
43,2.09315068493151,1445.71232876712,29396
43,2.09315068493151,1445.71232876712,27598
43,2.09315068493151,1445.71232876712,29305
43,2.09315068493151,1445.71232876712,29987
43,2.09315068493151,1445.71232876712,28798
43,2.09315068493151,1445.71232876712,29440
43,2.09315068493151,1445.71232876712,27795
43,2.09315068493151,1445.71232876712,28026
43,2.09315068493151,1445.71232876712,25488
43,2.09315068493151,1445.71232876712,23415
43,2.09315068493151,1445.71232876712,28384
43,2.09315068493151,1445.71232876712,28460
43,2.09315068493151,1445.71232876712,27329
43,2.09315068493151,1445.71232876712,28338
43,2.09315068493151,1445.71232876712,27502
43,2.09315068493151,1445.71232876712,27801
43,2.09315068493151,1445.71232876712,24214
43,2.09315068493151,1445.71232876712,27237
43,2.09315068493151,1445.71232876712,30987
43,2.09315068493151,1445.71232876712,32230
43,2.09315068493151,1445.71232876712,28874
43,2.09315068493151,1445.71232876712,29611
43,2.09315068493151,1445.71232876712,27953
43,2.09315068493151,1445.71232876712,29395
43,2.09315068493151,1445.71232876712,31095
43,2.09315068493151,1445.71232876712,31078
43,2.09315068493151,1445.71232876712,30357
43,2.09315068493151,1445.71232876712,31120
43,2.09315068493151,1445.71232876712,29430
43,2.09315068493151,1445.71232876712,27453
43,2.09315068493151,1445.71232876712,27974
43,2.09315068493151,1445.71232876712,29545
43,2.09315068493151,1445.71232876712,29602
43,2.09315068493151,1445.71232876712,29894
43,2.09315068493151,1445.71232876712,29246
43,2.09315068493151,1445.71232876712,27620
43,2.09315068493151,1445.71232876712,25911
43,2.09315068493151,1445.71232876712,26788
43,2.09315068493151,1445.71232876712,29241
43,2.09315068493151,1445.71232876712,29663
43,2.09315068493151,1445.71232876712,29730
43,2.09315068493151,1445.71232876712,30631
43,2.09315068493151,1445.71232876712,28348
43,2.09315068493151,1445.71232876712,27284
43,2.09315068493151,1445.71232876712,25911
43,2.09315068493151,1445.71232876712,26631
43,2.09315068493151,1445.71232876712,29576
43,2.09315068493151,1445.71232876712,29736
43,2.09315068493151,1445.71232876712,30115
43,2.09315068493151,1445.71232876712,28608
43,2.09315068493151,1445.71232876712,25673
43,2.09315068493151,1445.71232876712,26708
43,2.09315068493151,1445.71232876712,27001
43,2.09315068493151,1445.71232876712,28462
43,2.09315068493151,1445.71232876712,29238
43,2.09315068493151,1445.71232876712,28379
43,2.09315068493151,1445.71232876712,28198
43,2.09315068493151,1445.71232876712,25991
43,2.09315068493151,1445.71232876712,27028
43,2.09315068493151,1445.71232876712,28400
43,2.09315068493151,1445.71232876712,28724
43,2.09315068493151,1445.71232876712,28172
43,2.09315068493151,1445.71232876712,27422
43,2.09315068493151,1445.71232876712,26797
43,2.09315068493151,1445.71232876712,26066
43,2.09315068493151,1445.71232876712,25754
43,2.09315068493151,1445.71232876712,28452
43,2.09315068493151,1445.71232876712,28423
43,2.09315068493151,1445.71232876712,28525
43,2.09315068493151,1445.71232876712,27397
43,2.09315068493151,1445.71232876712,26475
43,2.09315068493151,1445.71232876712,24042
43,2.09315068493151,1445.71232876712,23327
43,2.09315068493151,1445.71232876712,24404
43,2.09315068493151,1445.71232876712,25762
43,2.09315068493151,1445.71232876712,26071
43,2.09315068493151,1445.71232876712,26757
43,2.09315068493151,1445.71232876712,25020
43,2.09315068493151,1445.71232876712,23495
43,2.09315068493151,1445.71232876712,24370
43,2.09315068493151,1445.71232876712,26587
43,2.09315068493151,1445.71232876712,26602
43,2.09315068493151,1445.71232876712,26252
43,2.09315068493151,1445.71232876712,26208
43,2.09315068493151,1445.71232876712,25242
43,2.09315068493151,1445.71232876712,23152
43,2.09315068493151,1445.71232876712,24520
43,2.09315068493151,1445.71232876712,26302
43,2.09315068493151,1445.71232876712,26184
43,2.09315068493151,1445.71232876712,27093
43,2.09315068493151,1445.71232876712,27136
43,2.09315068493151,1445.71232876712,25757
43,2.09315068493151,1445.71232876712,24292
43,2.09315068493151,1445.71232876712,24677
43,2.09315068493151,1445.71232876712,26950
43,2.09315068493151,1445.71232876712,26392
43,2.09315068493151,1445.71232876712,26361
43,2.09315068493151,1445.71232876712,27005
43,2.09315068493151,1445.71232876712,24807
43,2.09315068493151,1445.71232876712,23268
43,2.09315068493151,1445.71232876712,24548
43,2.09315068493151,1445.71232876712,27291
43,2.09315068493151,1445.71232876712,26853
43,2.09315068493151,1445.71232876712,26516
43,2.09315068493151,1445.71232876712,26710
43,2.09315068493151,1445.71232876712,25863
43,2.09315068493151,1445.71232876712,23527
43,2.09315068493151,1445.71232876712,24342
43,2.09315068493151,1445.71232876712,26930
43,2.09315068493151,1445.71232876712,25850
43,2.09315068493151,1445.71232876712,25615
43,2.09315068493151,1445.71232876712,26320
43,2.09315068493151,1445.71232876712,25762
43,2.09315068493151,1445.71232876712,24133
43,2.09315068493151,1445.71232876712,23211
43,2.09315068493151,1445.71232876712,26612
43,2.09315068493151,1445.71232876712,26540
43,2.09315068493151,1445.71232876712,26728
43,2.09315068493151,1445.71232876712,26619
43,2.09315068493151,1445.71232876712,25729
43,2.09315068493151,1445.71232876712,24341
43,2.09315068493151,1445.71232876712,25442
43,2.09315068493151,1445.71232876712,27362
43,2.09315068493151,1445.71232876712,27292
43,2.09315068493151,1445.71232876712,27170
43,2.09315068493151,1445.71232876712,26981
43,2.09315068493151,1445.71232876712,25203
43,2.09315068493151,1445.71232876712,23562
43,2.09315068493151,1445.71232876712,23524
43,2.09315068493151,1445.71232876712,26597
43,2.09315068493151,1445.71232876712,26528
43,2.09315068493151,1445.71232876712,24957
43,2.09315068493151,1445.71232876712,25342
43,2.09315068493151,1445.71232876712,24709
43,2.09315068493151,1445.71232876712,23923
43,2.09315068493151,1445.71232876712,24466
43,2.09315068493151,1445.71232876712,26414
43,2.09315068493151,1445.71232876712,26384
43,2.09315068493151,1445.71232876712,26469
43,2.09315068493151,1445.71232876712,25878
43,2.09315068493151,1445.71232876712,23726
43,2.09315068493151,1445.71232876712,23065
43,2.09315068493151,1445.71232876712,23326
43,2.09315068493151,1445.71232876712,26166
43,2.09315068493151,1445.71232876712,26903
43,2.09315068493151,1445.71232876712,26028
43,2.09315068493151,1445.71232876712,26078
43,2.09315068493151,1445.71232876712,24738
43,2.09315068493151,1445.71232876712,24623
43,2.09315068493151,1445.71232876712,24482
43,2.09315068493151,1445.71232876712,26562
43,2.09315068493151,1445.71232876712,26822
43,2.09315068493151,1445.71232876712,27242
43,2.09315068493151,1445.71232876712,27368
43,2.09315068493151,1445.71232876712,26904
43,2.09315068493151,1445.71232876712,24956
43,2.09315068493151,1445.71232876712,25587
43,2.09315068493151,1445.71232876712,27524
43,2.09315068493151,1445.71232876712,27634
43,2.09315068493151,1445.71232876712,28156
43,2.09315068493151,1445.71232876712,27001
43,2.09315068493151,1445.71232876712,26568
43,2.09315068493151,1445.71232876712,24571
43,2.09315068493151,1445.71232876712,24182
43,2.09315068493151,1445.71232876712,25516
43,2.09315068493151,1445.71232876712,27618
43,2.09315068493151,1445.71232876712,27987
43,2.09315068493151,1445.71232876712,27875
43,2.09315068493151,1445.71232876712,26797
43,2.09315068493151,1445.71232876712,24494
43,2.09315068493151,1445.71232876712,25025
43,2.09315068493151,1445.71232876712,28164
43,2.09315068493151,1445.71232876712,27803
43,2.09315068493151,1445.71232876712,27725
43,2.09315068493151,1445.71232876712,27253
43,2.09315068493151,1445.71232876712,26645
43,2.09315068493151,1445.71232876712,25012
43,2.09315068493151,1445.71232876712,25711
43,2.09315068493151,1445.71232876712,27266
43,2.09315068493151,1445.71232876712,27650
43,2.09315068493151,1445.71232876712,26895
43,2.09315068493151,1445.71232876712,27310
43,2.09315068493151,1445.71232876712,26211
43,2.09315068493151,1445.71232876712,24891
43,2.09315068493151,1445.71232876712,25469
43,2.09315068493151,1445.71232876712,27611
43,2.09315068493151,1445.71232876712,27377
43,2.09315068493151,1445.71232876712,26739
43,2.09315068493151,1445.71232876712,27696
43,2.09315068493151,1445.71232876712,26582
43,2.09315068493151,1445.71232876712,24840
43,2.09315068493151,1445.71232876712,24197
43,2.09315068493151,1445.71232876712,26838
43,2.09315068493151,1445.71232876712,28055
43,2.09315068493151,1445.71232876712,28439
43,2.09315068493151,1445.71232876712,27138
43,2.09315068493151,1445.71232876712,26925
43,2.09315068493151,1445.71232876712,26002
43,2.09315068493151,1445.71232876712,25451
43,2.09315068493151,1445.71232876712,28363
43,2.09315068493151,1445.71232876712,27084
43,2.09315068493151,1445.71232876712,29055
43,2.09315068493151,1445.71232876712,28468
43,2.09315068493151,1445.71232876712,28106
43,2.09315068493151,1445.71232876712,26090
43,2.09315068493151,1445.71232876712,25946
43,2.09315068493151,1445.71232876712,28613
43,2.09315068493151,1445.71232876712,29066
43,2.09315068493151,1445.71232876712,28809
43,2.09315068493151,1445.71232876712,27930
43,2.09315068493151,1445.71232876712,28717
43,2.09315068493151,1445.71232876712,26137
43,2.09315068493151,1445.71232876712,26273
43,2.09315068493151,1445.71232876712,28371
43,2.09315068493151,1445.71232876712,27232
43,2.09315068493151,1445.71232876712,28348
43,2.09315068493151,1445.71232876712,29214
43,2.09315068493151,1445.71232876712,29529
43,2.09315068493151,1445.71232876712,25876
43,2.09315068493151,1445.71232876712,25517
43,2.09315068493151,1445.71232876712,29418
43,2.09315068493151,1445.71232876712,27162
43,2.09315068493151,1445.71232876712,26504
43,2.09315068493151,1445.71232876712,28114
43,2.09315068493151,1445.71232876712,27749
43,2.09315068493151,1445.71232876712,26706
43,2.09315068493151,1445.71232876712,26815
43,2.09315068493151,1445.71232876712,30206
43,2.09315068493151,1445.71232876712,31325
43,2.09315068493151,1445.71232876712,30789
43,2.09315068493151,1445.71232876712,31880
43,2.09315068493151,1445.71232876712,30012
43,2.09315068493151,1445.71232876712,25457
43,2.09315068493151,1445.71232876712,27662
43,2.09315068493151,1445.71232876712,29991
43,2.09315068493151,1445.71232876712,30005
43,2.09315068493151,1445.71232876712,30920
43,2.09315068493151,1445.71232876712,29534
43,2.09315068493151,1445.71232876712,27444
43,2.09315068493151,1445.71232876712,27460
43,2.09315068493151,1445.71232876712,28384
43,2.09315068493151,1445.71232876712,30758
43,2.09315068493151,1445.71232876712,30329
43,2.09315068493151,1445.71232876712,30733
43,2.09315068493151,1445.71232876712,30129
43,2.09315068493151,1445.71232876712,29476
43,2.09315068493151,1445.71232876712,27614
43,2.09315068493151,1445.71232876712,28691
43,2.09315068493151,1445.71232876712,33362
43,2.09315068493151,1445.71232876712,33033
43,2.09315068493151,1445.71232876712,32825
43,2.09315068493151,1445.71232876712,33167
43,2.09315068493151,1445.71232876712,30030
43,2.09315068493151,1445.71232876712,29373
43,2.09315068493151,1445.71232876712,31763
43,2.09315068493151,1445.71232876712,33359
43,2.09315068493151,1445.71232876712,30499
43,2.09315068493151,1445.71232876712,31999
43,2.09315068493151,1445.71232876712,34578
43,2.09315068493151,1445.71232876712,32232
43,2.09315068493151,1445.71232876712,28807
43,2.09315068493151,1445.71232876712,31653
43,2.09315068493151,1445.71232876712,33177
43,2.09315068493151,1445.71232876712,32014
